ESTUDIO;ENTREV;REGISTRO;CUES;TIPO_TEL;CCAA;PROV;MUN;TAMUNI;CAPITAL;SEXO;EDAD;A0;NACIONALIDAD;P1;P2;P3_1;P3_2;P3_3;P3_4;P4;P5_1;P5_2;P5_3;P6_1;P6_2;P6_3;P6_4;P6_5;P6_6;P6_7;P6_9;P7_1;P7_2;P7_3;P7_4;P7_5;P8;P8A_1;P8A_2;P8A_18;P8A_44;P8A_81;P8A_21;P8A_4;P8A_80;P8A_82;P8A_83;P8A_84;P8A_85;P8A_86;P8A_87;P8A_88;P8A_89;P8A_92;P8A_91;P8A_17;P8A_95;P8A_98;P8A_99;P9;P9A_1;P9A_2;P9A_18;P9A_44;P9A_81;P9A_21;P9A_4;P9A_80;P9A_82;P9A_83;P9A_84;P9A_85;P9A_86;P9A_87;P9A_88;P9A_89;P9A_92;P9A_91;P9A_17;P9A_95;P9A_98;P9A_99;P10;P10A_1;P10A_2;P10A_18;P10A_44;P10A_81;P10A_21;P10A_4;P10A_80;P10A_82;P10A_83;P10A_84;P10A_85;P10A_86;P10A_87;P10A_88;P10A_89;P10A_92;P10A_91;P10A_17;P10A_95;P10A_98;P10A_99;P11_1;P11_2;P11_3;P12;P12A;P12B;PARTICIPACIONA;RECUVOTOA;RECUVOTOAR;RVAUTO;RVAUTOR;FIDELID;DUDAPART;P15A_1;P15A_2;P15ACOM;P16_1;P16_2;DECISVOTO;CAMBIOVOTO;ABSTENCION;P19A;P19B_1;P19B_2;P19C;P19D;ESCIDEOL;ESCUELA;NIVELESTENTREV;ESTUDIOS;RELIGION;FRECUENCIARELI;ESTADOCIVIL;SITLAB;CNO11;RELALAB;CLASESOCIAL;CLASESUB;PESO;IA_I501;IA_I502;IA_I503;IA_I504;IA_I505;IA_I506;IA_I507;IA_I508;IA_I509;IA_I510;IA_I511;IA_I512;IA_I513;IA_I514;IA_I515;IA_I516;IA_I517;IA_I518;IA_I519;IA_I520;IA_I521;IA_I522;IA_I523;IA_I524;IA_I525;IA_I526;IA_I528;IA_I529;IA_I530;IA_I531;IA_I532;IA_I533;IA_I534;IA_I535;IA_I536;IA_I537;IA_I538;IA_I539;IA_I540;IA_I541;IA_I542;IA_I543;IA_OBS0;IA_OBS1;IA_OBS2;IA_E1_DIA;IA_E1_MES;IA_E1_ANYO;IA_E2;IA_E3;IA_E4;IA_VALIDA;IA_APLAZADA;IA_MODIFICADA;IA_SUPERVISADA;IA_C2;IA_C2A;IA_C2B_1;IA_C2B_2;IA_C2B_3;IA_C2B_4;IA_C2B_5;IA_C2B_6;IA_C2B_7;IA_C2B_8;IA_C2B_9;IA_C2B_10;IA_C2B_11;IA_C2B_12;IA_C2B_13;IA_C2B_14;IA_C2B_15;IA_C2B_16;IA_C2B_17;IA_C2B_18;IA_C2B_19;IA_C2B_20;IA_C2B_21;IA_C2B_22;IA_C2B_23;IA_C2B_24;IA_C2B_25;IA_C3;IA_C4;CNO11R;PESOPROV
3352;0;5007;27;2;8;5;0;2;3;1;21;1;1;4;4;4;4;4;4;11;7;99;99;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;1;4;0;1;18;18;18;18;3;6;0;0;0;96;98;5;1;0;0;0;0;0;0;5;3;5;5;6;0;2;4;7;2;3;2;1,11161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;1;0;6;0;0;0;0;1;0; ; ; ;16;2;22;3;12;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;1,23998
3352;0;6448;28;2;8;5;0;2;3;2;42;1;1;2;1;3;3;3;3;98;3;95;99;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;0;0;1;2;2;2;2;1;1;80;2;280;6;10;1;1;0;0;0;0;0;0;3;3;11;6;6;0;1;1;3;1;4;3;,81589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1; ; ; ;17;2;22;4;11;1;1;0;0;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;,89797
3352;0;8208;29;1;8;5;0;2;3;1;56;1;1;2;2;2;2;2;2;90;3;4;5;1;2;2;2;1;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;5;1;4;4;4;4;2;1;2;4;204;96;3;5;1;0;0;0;0;0;0;4;3;6;4;2;2;1;1;3;1;3;2;,74741;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;13;0; ; ; ;18;2;22;5;12;2;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1,02588
3352;0;8731;30;1;8;5;0;2;3;2;77;1;1;2;2;3;2;2;2;10;3;4;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;9;2;0;0;1;1;1;1;1;2;6;0;0;0;96;7;1;1;0;0;0;0;0;0;10;3;2;2;1;4;3;2;4;1;12;5;1,01955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;18;2;22;5;30;3;1;0;0;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;12;1,41046
3352;0;9853;31;2;8;5;0;2;3;1;48;1;1;1;1;3;3;3;3;78;4;2;3;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;4;0;1;1;1;1;1;2;6;0;0;0;4;6;1;1;0;0;0;0;0;0;3;3;4;3;6;0;1;1;6;4;3;2;,77446;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;21;0;0;2;0;7;2; ; ; ;21;2;22;1;13;4;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;,92341
3352;0;10106;32;2;8;5;0;2;3;2;19;1;1;3;3;1;1;3;1;22;3;5;4;1;2;1;2;1;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;0;0;1;2;2;2;2;6;1;2;1;201;7;2;5;1;0;0;0;0;0;0;3;3;6;4;1;4;2;6;3;1;98;8;1,13714;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1;0;1;0; ; ; ;22;2;22;2;13;1;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2,55801
3352;0;10116;33;2;8;5;0;2;3;1;28;1;1;3;2;3;3;3;3;90;5;2;6;1;2;2;1;1;2;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;2;0;0;1;80;80;80;80;3;6;0;0;0;7;99;2;1;0;0;0;0;0;0;6;3;7;5;2;2;2;1;8;2;4;3;1,19261;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;1; ; ; ;22;2;22;2;13;1;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;1,34632
3352;0;10120;34;2;8;5;0;2;3;2;45;1;1;1;3;3;4;4;4;98;97;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;0;0;1;1;1;1;1;1;1;1;18;118;9;99;1;2;0;0;0;0;0;0;8;3;7;5;1;4;1;1;4;1;11;6;,76115;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;23;0;0;0;0;14;0; ; ; ;22;2;22;2;10;1;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;,89314
3352;0;10124;35;2;8;5;0;2;3;1;37;1;1;2;2;3;3;2;3;78;3;5;4;2;2;2;2;1;1;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;4;1;4;0;1;2;2;2;2;2;4;2;96;296;10;6;5;1;0;0;0;0;0;0;4;3;13;6;6;0;2;1;3;1;3;2;,98462;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;13;1; ; ; ;22;2;22;2;17;1;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;,84734
3352;0;153;36;1;8;5;19;4;2;1;78;1;1;2;2;3;3;3;4;78;3;98;99;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;7;1;4;0;1;80;80;80;80;2;6;0;0;0;1;7;1;1;0;0;0;0;0;0;98;3;7;5;2;1;5;2;6;1;12;5;,86924;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0; ; ; ;14;2;22;1;14;2;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1,19635
3352;0;347;37;1;8;5;19;4;2;2;74;1;1;2;2;4;4;4;4;80;4;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;7;1;2;6;1;80;80;80;80;2;6;0;0;0;96;2;1;1;0;0;0;0;0;0;1;3;2;2;2;2;1;7;7;1;4;3;,94928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0; ; ; ;14;2;22;1;18;2;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;1,12201
3352;0;409;38;1;8;5;19;4;2;1;62;1;1;2;2;2;2;2;4;10;3;2;99;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;7;1;3;4;1;80;80;80;80;3;6;0;0;0;96;99;1;1;0;0;0;0;0;0;4;3;6;4;5;0;1;2;4;1;3;2;,69589;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;20;5; ; ; ;14;2;22;1;11;2;1;1;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,81608
3352;0;599;39;1;8;5;19;4;2;2;78;1;1;3;3;4;4;4;4;98;5;95;99;1;1;2;2;1;2;2;2;2;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;4;2;0;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;9;6;1;6;3;2;2;1;3;2;,94928;0;0;0;0;0;0;13;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;49;3;0;0;1;36;0; ; ; ;16;2;22;3;16;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1,12201
3352;0;882;40;1;8;5;19;4;2;2;49;1;1;3;1;3;2;1;1;90;3;2;98;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;1;4;0;1;4;4;4;4;3;6;0;0;0;2;5;5;1;0;0;0;0;0;0;5;3;13;6;1;3;2;1;1;3;12;5;,70869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0; ; ; ;14;2;22;1;9;2;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;,71049
3352;0;889;41;1;8;5;19;4;2;1;39;1;1;3;3;3;3;3;3;98;3;5;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;4;0;1;80;80;80;80;3;6;0;0;0;96;99;1;1;0;0;0;0;0;0;2;3;7;5;6;0;1;1;11;1;4;3;,91676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;14;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;,67405
3352;0;1264;42;1;8;5;19;4;2;1;77;1;1;3;2;3;3;3;3;98;3;95;99;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;7;2;0;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;4;3;2;1;1;2;4;1;4;3;,86924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;16;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1,19635
3352;0;1329;43;1;8;5;19;4;2;2;24;1;1;3;4;3;2;2;2;10;2;5;3;2;2;2;2;1;2;2;2;2;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;4;0;1;4;4;4;4;3;1;4;80;480;7;3;2;1;0;0;0;0;0;0;6;3;10;6;2;4;2;6;6;4;4;3;1,05876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;15;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2,03488
3352;0;1377;44;1;8;5;19;4;2;2;52;1;1;4;4;4;4;4;4;98;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;2;0;0;5;0;0;97;97;0;0;0;0;0;0;0;0;0;2;1;3;98;2;0;7;3;10;6;2;2;1;1;2;2;3;2;,70869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;11;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;,71049
3352;0;1389;45;1;8;5;19;4;2;2;58;1;1;2;2;3;3;3;4;87;1;3;4;2;2;2;2;2;2;1;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;4;1;3;4;1;2;2;2;2;3;6;0;0;0;6;10;1;1;0;0;0;0;0;0;5;3;11;6;2;1;1;1;4;1;97;6;,70637;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;7;0; ; ; ;14;2;22;1;16;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;,83532
3352;0;1462;46;1;8;5;19;4;2;1;58;1;1;1;1;3;2;3;4;90;2;5;4;1;1;2;1;1;2;2;2;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;4;0;1;1;1;1;1;3;1;1;44;144;1;2;3;1;0;0;0;0;0;0;5;3;14;6;1;3;1;1;1;1;11;6;,69589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;15;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;,81608
3352;0;1546;47;1;8;5;19;4;2;1;43;1;1;2;1;3;3;3;4;98;5;2;4;1;1;2;2;1;2;2;2;2;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;4;1;3;3;5;0;0;97;97;0;0;0;0;0;0;0;0;0;4;0;0;0;0;5;7;3;6;4;5;0;1;1;2;1;3;2;,91676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;13;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;,67405
3352;0;1722;48;1;8;5;19;4;2;1;75;1;1;2;3;4;4;4;4;90;3;5;6;2;2;2;2;1;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;1;9;0;1;18;18;18;18;3;6;0;0;0;96;99;1;1;0;0;0;0;0;0;8;3;11;6;2;1;1;2;10;1;2;1;,86924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;18;4;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1,19635
3352;0;1782;49;1;8;5;19;4;2;2;56;1;1;2;1;1;1;1;1;6;2;3;6;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;3;1;80;80;80;80;2;6;0;0;0;1;2;1;1;0;0;0;0;0;0;5;3;7;5;1;4;1;7;1;1;3;2;,70637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ; ;14;2;22;1;15;4;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;,83532
3352;0;1875;50;1;8;5;19;4;2;1;78;1;1;1;2;4;4;3;4;97;3;4;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;7;1;4;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;12;6;1;6;1;2;1;3;3;2;,86924;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0; ; ; ;15;2;22;2;11;1;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1,19635
3352;0;1906;51;1;8;5;19;4;2;2;61;1;1;3;3;2;2;2;2;82;3;7;99;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;7;1;4;0;1;80;80;80;80;3;2;80;97;8097;2;7;1;1;0;0;0;0;0;0;5;3;9;6;1;5;2;2;2;1;3;2;,70637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;15;2;22;2;14;1;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,83532
3352;0;1911;52;1;8;5;19;4;2;1;61;1;1;2;2;3;3;2;3;98;7;99;99;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;1;3;1;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;3;8;6;6;0;1;1;3;1;3;2;,69589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0; ; ; ;15;2;22;2;12;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;,81608
